serial_number,first_observation_date,last_observation_date,observed_days,is_failed,overall_max_probability,overall_mean_probability,failure_date,eligible_max_probability,eligible_mean_probability,eligible_observed_days,alerted_primary,alert_days_primary,first_alert_date_primary,alerted_high_recall,alert_days_high_recall,first_alert_date_high_recall,error_group,lead_time_days_primary,lead_time_days_high_recall,probability_gap_to_primary,failure_detection_tier,first_primary_alert_date,last_primary_alert_date,primary_alert_span_days,longest_consecutive_primary_alert_run,days_from_last_alert_to_last_observation,alert_pattern,possible_right_censoring
ZA19EN8Z,2023-10-03,2023-11-26,22,0,1.0,0.4020919975453886,,1.0,0.4020919975453886,22,True,2,2023-11-25,True,3,2023-11-17,false_positive,,,-0.30000000000000004,not_a_failed_drive,2023-11-25,2023-11-26,2,2,0.0,short_alert_burst,True
ZA1AQ887,2023-10-04,2023-12-20,28,0,0.9999999716579872,0.9999999716579872,,0.9999999716579872,0.9999999716579872,28,True,28,2023-10-04,True,28,2023-10-04,false_positive,,,-0.2999999716579872,not_a_failed_drive,2023-10-04,2023-12-20,78,5,0.0,repeated_nonpersistent_alerts,True
ZA1CS8VZ,2023-10-11,2023-12-28,17,0,0.9998001280708193,0.9998001280708193,,0.9998001280708193,0.9998001280708193,17,True,17,2023-10-11,True,17,2023-10-11,false_positive,,,-0.29980012807081935,not_a_failed_drive,2023-10-11,2023-12-28,79,2,0.0,repeated_nonpersistent_alerts,True
ZA1CXNY2,2023-10-01,2023-12-28,26,0,0.9999877084768458,0.9984952636646517,,0.9999877084768458,0.9984952636646517,26,True,26,2023-10-01,True,26,2023-10-01,false_positive,,,-0.29998770847684586,not_a_failed_drive,2023-10-01,2023-12-28,89,3,0.0,repeated_nonpersistent_alerts,True
ZA1D865Z,2023-10-06,2023-12-29,32,0,0.9854886282074435,0.5656527976276535,,0.9854886282074435,0.5656527976276535,32,True,8,2023-12-09,True,32,2023-10-06,false_positive,,,-0.2854886282074436,not_a_failed_drive,2023-12-09,2023-12-29,21,2,0.0,repeated_nonpersistent_alerts,True
ZA1EFHNB,2023-10-07,2023-12-30,30,0,0.9896012442046886,0.9369428271930117,,0.9896012442046886,0.9369428271930117,30,True,30,2023-10-07,True,30,2023-10-07,false_positive,,,-0.2896012442046887,not_a_failed_drive,2023-10-07,2023-12-30,85,3,0.0,repeated_nonpersistent_alerts,True
ZA1FD6XZ,2023-10-05,2023-12-26,23,0,0.9985755194560371,0.783992818705266,,0.9985755194560371,0.783992818705266,23,True,14,2023-11-10,True,23,2023-10-05,false_positive,,,-0.2985755194560371,not_a_failed_drive,2023-11-10,2023-12-26,47,2,0.0,repeated_nonpersistent_alerts,True
ZA1JW3XK,2023-10-04,2023-11-04,13,0,0.9999998542204042,0.9997445876798283,,0.9999998542204042,0.9997445876798283,13,True,13,2023-10-04,True,13,2023-10-04,false_positive,,,-0.2999998542204042,not_a_failed_drive,2023-10-04,2023-11-04,32,2,0.0,repeated_nonpersistent_alerts,True
ZA20XRWN,2023-10-04,2023-12-31,29,0,0.9999888835755406,0.9990956935345942,,0.9999888835755406,0.9990956935345942,29,True,29,2023-10-04,True,29,2023-10-04,false_positive,,,-0.29998888357554065,not_a_failed_drive,2023-10-04,2023-12-31,89,4,0.0,repeated_nonpersistent_alerts,True
ZA20Z0H7,2023-10-02,2023-10-13,5,0,1.0,1.0,,1.0,1.0,5,True,5,2023-10-02,True,5,2023-10-02,false_positive,,,-0.30000000000000004,not_a_failed_drive,2023-10-02,2023-10-13,12,1,0.0,repeated_nonpersistent_alerts,True
ZA20ZCS4,2023-10-04,2023-12-30,26,0,0.9999999999999769,0.9999999904988599,,0.9999999999999769,0.9999999904988599,26,True,26,2023-10-04,True,26,2023-10-04,false_positive,,,-0.29999999999997695,not_a_failed_drive,2023-10-04,2023-12-30,88,4,0.0,repeated_nonpersistent_alerts,True
ZA20ZW6J,2023-10-02,2023-12-31,26,0,0.9434206299383855,0.9408666234974116,,0.9434206299383855,0.9408666234974116,26,True,26,2023-10-02,True,26,2023-10-02,false_positive,,,-0.24342062993838554,not_a_failed_drive,2023-10-02,2023-12-31,91,3,0.0,repeated_nonpersistent_alerts,True
ZA2104K1,2023-10-02,2023-12-26,32,0,0.9990979618010528,0.991819056566069,,0.9990979618010528,0.991819056566069,32,True,32,2023-10-02,True,32,2023-10-02,false_positive,,,-0.29909796180105286,not_a_failed_drive,2023-10-02,2023-12-26,86,2,0.0,repeated_nonpersistent_alerts,True
ZA210QE7,2023-10-01,2023-12-27,27,0,0.7145997137136973,0.4439206349075204,,0.7145997137136973,0.4439206349075204,27,True,1,2023-10-01,True,27,2023-10-01,false_positive,,,-0.014599713713697393,not_a_failed_drive,2023-10-01,2023-10-01,1,1,87.0,single_day_spike,False
ZA210W9R,2023-10-02,2023-12-31,25,0,0.9999948095321827,0.9999438049595882,,0.9999948095321827,0.9999438049595882,25,True,25,2023-10-02,True,25,2023-10-02,false_positive,,,-0.2999948095321827,not_a_failed_drive,2023-10-02,2023-12-31,91,3,0.0,repeated_nonpersistent_alerts,True
ZA210XFB,2023-10-05,2023-11-06,14,0,0.933894327403776,0.4146590826390457,,0.933894327403776,0.4146590826390457,14,True,1,2023-11-06,True,14,2023-10-05,false_positive,,,-0.23389432740377603,not_a_failed_drive,2023-11-06,2023-11-06,1,1,0.0,single_day_spike,True
ZA2110LC,2023-10-03,2023-12-28,32,0,0.9999994892106125,0.9666414974672374,,0.9999994892106125,0.9666414974672374,32,True,30,2023-10-15,True,31,2023-10-11,false_positive,,,-0.2999994892106126,not_a_failed_drive,2023-10-15,2023-12-28,75,3,0.0,repeated_nonpersistent_alerts,True
ZA2118VG,2023-10-04,2023-12-29,25,0,0.9999999999995886,0.9999999999962319,,0.9999999999995886,0.9999999999962319,25,True,25,2023-10-04,True,25,2023-10-04,false_positive,,,-0.2999999999995886,not_a_failed_drive,2023-10-04,2023-12-29,87,3,0.0,repeated_nonpersistent_alerts,True
ZA211GKL,2023-10-02,2023-12-31,28,0,0.7949129844186745,0.7949129844186745,,0.7949129844186745,0.7949129844186745,28,True,28,2023-10-02,True,28,2023-10-02,false_positive,,,-0.09491298441867457,not_a_failed_drive,2023-10-02,2023-12-31,91,3,0.0,repeated_nonpersistent_alerts,True
ZA211M85,2023-10-04,2023-12-30,24,0,0.9986421205519541,0.9085388483683533,,0.9986421205519541,0.9085388483683533,24,True,21,2023-10-17,True,24,2023-10-04,false_positive,,,-0.29864212055195416,not_a_failed_drive,2023-10-17,2023-12-30,75,3,0.0,repeated_nonpersistent_alerts,True
ZA212CNV,2023-10-01,2023-12-31,29,0,0.9590914646948888,0.9590914646948888,,0.9590914646948888,0.9590914646948888,29,True,29,2023-10-01,True,29,2023-10-01,false_positive,,,-0.25909146469488886,not_a_failed_drive,2023-10-01,2023-12-31,92,3,0.0,repeated_nonpersistent_alerts,True
ZA212EV8,2023-10-02,2023-12-30,29,0,0.7967376830427968,0.7960191453429979,,0.7967376830427968,0.7960191453429979,29,True,29,2023-10-02,True,29,2023-10-02,false_positive,,,-0.09673768304279684,not_a_failed_drive,2023-10-02,2023-12-30,90,2,0.0,repeated_nonpersistent_alerts,True
ZA213G1Z,2023-10-01,2023-12-26,30,0,0.9866718105073777,0.853000099366145,,0.9866718105073777,0.853000099366145,30,True,23,2023-10-11,True,27,2023-10-11,false_positive,,,-0.2866718105073778,not_a_failed_drive,2023-10-11,2023-12-26,77,4,0.0,repeated_nonpersistent_alerts,True
ZA213LA7,2023-10-03,2023-12-25,23,0,0.8939264991166346,0.8817722663572009,,0.8939264991166346,0.8817722663572009,23,True,23,2023-10-03,True,23,2023-10-03,false_positive,,,-0.19392649911663462,not_a_failed_drive,2023-10-03,2023-12-25,84,2,0.0,repeated_nonpersistent_alerts,True
ZA2141RT,2023-10-07,2023-12-27,30,0,0.9999885519220083,0.9999865214079445,,0.9999885519220083,0.9999865214079445,30,True,30,2023-10-07,True,30,2023-10-07,false_positive,,,-0.29998855192200835,not_a_failed_drive,2023-10-07,2023-12-27,82,5,0.0,repeated_nonpersistent_alerts,True
ZA214LGM,2023-10-02,2023-11-20,18,0,0.9664349779745354,0.9221995557204016,,0.9664349779745354,0.9221995557204016,18,True,18,2023-10-02,True,18,2023-10-02,false_positive,,,-0.2664349779745354,not_a_failed_drive,2023-10-02,2023-11-20,50,3,0.0,repeated_nonpersistent_alerts,True
ZA215A31,2023-10-01,2023-12-24,26,0,0.9716753682158312,0.9714685663739863,,0.9716753682158312,0.9714685663739863,26,True,26,2023-10-01,True,26,2023-10-01,false_positive,,,-0.27167536821583127,not_a_failed_drive,2023-10-01,2023-12-24,85,3,0.0,repeated_nonpersistent_alerts,True
ZA215MYR,2023-10-05,2023-12-26,28,0,0.9707642823611797,0.9231234250253103,,0.9707642823611797,0.9231234250253103,28,True,28,2023-10-05,True,28,2023-10-05,false_positive,,,-0.2707642823611798,not_a_failed_drive,2023-10-05,2023-12-26,83,4,0.0,repeated_nonpersistent_alerts,True
ZA215PQW,2023-10-04,2023-12-29,31,0,0.9917426280344336,0.9885056589213369,,0.9917426280344336,0.9885056589213369,31,True,31,2023-10-04,True,31,2023-10-04,false_positive,,,-0.2917426280344336,not_a_failed_drive,2023-10-04,2023-12-29,87,3,0.0,repeated_nonpersistent_alerts,True
ZA215PX8,2023-10-05,2023-12-28,24,0,0.9999999999671967,0.6741489904433527,,0.9999999999671967,0.6741489904433527,24,True,8,2023-11-30,True,24,2023-10-05,false_positive,,,-0.29999999996719673,not_a_failed_drive,2023-11-30,2023-12-28,29,3,0.0,repeated_nonpersistent_alerts,True
ZA21673X,2023-10-17,2023-12-28,27,0,0.8039204527774766,0.8039204527774766,,0.8039204527774766,0.8039204527774766,27,True,27,2023-10-17,True,27,2023-10-17,false_positive,,,-0.10392045277747664,not_a_failed_drive,2023-10-17,2023-12-28,73,6,0.0,repeated_nonpersistent_alerts,True
ZA21695Y,2023-10-02,2023-12-13,23,0,0.997279309277031,0.9954432094410559,,0.997279309277031,0.9954432094410559,23,True,23,2023-10-02,True,23,2023-10-02,false_positive,,,-0.29727930927703106,not_a_failed_drive,2023-10-02,2023-12-13,73,4,0.0,repeated_nonpersistent_alerts,True
ZA216EWS,2023-10-06,2023-12-29,28,0,0.8233261910805262,0.6607656027568467,,0.8233261910805262,0.6607656027568467,28,True,10,2023-10-26,True,25,2023-10-13,false_positive,,,-0.12332619108052623,not_a_failed_drive,2023-10-26,2023-11-15,21,5,44.0,repeated_nonpersistent_alerts,False
ZA216P3N,2023-10-04,2023-12-31,32,0,0.9883737887258538,0.9684251261029567,,0.9883737887258538,0.9684251261029567,32,True,31,2023-10-09,True,32,2023-10-04,false_positive,,,-0.28837378872585384,not_a_failed_drive,2023-10-09,2023-12-31,84,3,0.0,repeated_nonpersistent_alerts,True
ZA216Z8K,2023-10-02,2023-12-29,29,0,0.8059772508150033,0.3856539227440822,,0.8059772508150033,0.3856539227440822,29,True,2,2023-12-06,True,29,2023-10-02,false_positive,,,-0.10597725081500331,not_a_failed_drive,2023-12-06,2023-12-09,4,1,20.0,short_alert_burst,False
ZA2174E0,2023-10-07,2023-12-30,30,0,0.8178927631733145,0.6220307432152947,,0.8178927631733145,0.6220307432152947,30,True,2,2023-12-07,True,30,2023-10-07,false_positive,,,-0.11789276317331454,not_a_failed_drive,2023-12-07,2023-12-10,4,1,20.0,short_alert_burst,False
ZA2176KT,2023-10-03,2023-12-31,19,0,0.9999999999999982,0.921251434457334,,0.9999999999999982,0.921251434457334,19,True,16,2023-10-03,True,19,2023-10-03,false_positive,,,-0.29999999999999827,not_a_failed_drive,2023-10-03,2023-12-31,90,2,0.0,repeated_nonpersistent_alerts,True
ZA217CDZ,2023-10-04,2023-12-29,23,0,0.9668605191136667,0.9601875886537152,,0.9668605191136667,0.9601875886537152,23,True,23,2023-10-04,True,23,2023-10-04,false_positive,,,-0.2668605191136667,not_a_failed_drive,2023-10-04,2023-12-29,87,3,0.0,repeated_nonpersistent_alerts,True
ZA217EDK,2023-10-01,2023-12-31,32,0,0.8114422553536433,0.7174887541152678,,0.8114422553536433,0.7174887541152678,32,True,18,2023-10-30,True,32,2023-10-01,false_positive,,,-0.11144225535364338,not_a_failed_drive,2023-10-30,2023-12-31,63,4,0.0,repeated_nonpersistent_alerts,True
ZA217J6T,2023-10-01,2023-12-27,31,0,0.9332619893484061,0.4476340657023026,,0.9332619893484061,0.4476340657023026,31,True,3,2023-10-01,True,31,2023-10-01,false_positive,,,-0.23326198934840614,not_a_failed_drive,2023-10-01,2023-10-04,4,2,84.0,repeated_nonpersistent_alerts,False
ZA217MS7,2023-10-03,2023-12-30,25,0,0.929340667162685,0.8451594263464883,,0.929340667162685,0.8451594263464883,25,True,24,2023-10-07,True,25,2023-10-03,false_positive,,,-0.22934066716268509,not_a_failed_drive,2023-10-07,2023-12-30,85,2,0.0,repeated_nonpersistent_alerts,True
ZA217RTM,2023-10-04,2023-12-18,25,0,0.999999825184214,0.999636741420924,,0.999999825184214,0.999636741420924,25,True,25,2023-10-04,True,25,2023-10-04,false_positive,,,-0.2999998251842141,not_a_failed_drive,2023-10-04,2023-12-18,76,5,0.0,repeated_nonpersistent_alerts,True
ZA217YM3,2023-10-01,2023-10-14,5,0,0.9999999999993503,0.9999999999989789,,0.9999999999993503,0.9999999999989789,5,True,5,2023-10-01,True,5,2023-10-01,false_positive,,,-0.29999999999935034,not_a_failed_drive,2023-10-01,2023-10-14,14,2,0.0,repeated_nonpersistent_alerts,True
ZA2192CL,2023-10-08,2023-12-25,33,0,0.9969325018277315,0.9810137447493302,,0.9969325018277315,0.9810137447493302,33,True,33,2023-10-08,True,33,2023-10-08,false_positive,,,-0.29693250182773157,not_a_failed_drive,2023-10-08,2023-12-25,79,4,0.0,repeated_nonpersistent_alerts,True
ZA2198L2,2023-10-01,2023-12-31,29,0,0.999999950965142,0.9999917271381665,,0.999999950965142,0.9999917271381665,29,True,29,2023-10-01,True,29,2023-10-01,false_positive,,,-0.2999999509651421,not_a_failed_drive,2023-10-01,2023-12-31,92,4,0.0,repeated_nonpersistent_alerts,True
ZA219DFK,2023-10-03,2023-12-26,26,0,0.991600697067634,0.975073896802657,,0.991600697067634,0.975073896802657,26,True,26,2023-10-03,True,26,2023-10-03,false_positive,,,-0.29160069706763403,not_a_failed_drive,2023-10-03,2023-12-26,85,6,0.0,repeated_nonpersistent_alerts,True
ZA219DW4,2023-10-05,2023-12-31,24,0,0.9895290856675114,0.9186082739379774,,0.9895290856675114,0.9186082739379774,24,True,24,2023-10-05,True,24,2023-10-05,false_positive,,,-0.28952908566751145,not_a_failed_drive,2023-10-05,2023-12-31,88,2,0.0,repeated_nonpersistent_alerts,True
ZA219ENR,2023-10-01,2023-12-24,23,0,0.9551017482486817,0.8670585028593333,,0.9551017482486817,0.8670585028593333,23,True,16,2023-10-01,True,23,2023-10-01,false_positive,,,-0.2551017482486817,not_a_failed_drive,2023-10-01,2023-11-21,52,3,33.0,repeated_nonpersistent_alerts,False
ZA219EY6,2023-10-01,2023-12-30,34,0,1.0,0.9651030120129855,,1.0,0.9651030120129855,34,True,34,2023-10-01,True,34,2023-10-01,false_positive,,,-0.30000000000000004,not_a_failed_drive,2023-10-01,2023-12-30,91,5,0.0,repeated_nonpersistent_alerts,True
ZA219FGA,2023-10-01,2023-12-30,30,0,0.999999999999988,0.9999999999998586,,0.999999999999988,0.9999999999998586,30,True,30,2023-10-01,True,30,2023-10-01,false_positive,,,-0.29999999999998805,not_a_failed_drive,2023-10-01,2023-12-30,91,3,0.0,repeated_nonpersistent_alerts,True
ZA219MMJ,2023-10-06,2023-12-28,26,0,0.9551167361849416,0.6892259245614637,,0.9551167361849416,0.6892259245614637,26,True,12,2023-10-06,True,26,2023-10-06,false_positive,,,-0.2551167361849417,not_a_failed_drive,2023-10-06,2023-11-10,36,2,48.0,repeated_nonpersistent_alerts,False
ZA219PZ7,2023-10-01,2023-12-29,30,0,0.8822463468113212,0.7587948092474025,,0.8822463468113212,0.7587948092474025,30,True,29,2023-10-07,True,30,2023-10-01,false_positive,,,-0.18224634681132124,not_a_failed_drive,2023-10-07,2023-12-29,84,3,0.0,repeated_nonpersistent_alerts,True
ZA219RFW,2023-10-03,2023-12-27,32,0,1.0,0.943724836981745,,1.0,0.943724836981745,32,True,30,2023-10-03,True,32,2023-10-03,false_positive,,,-0.30000000000000004,not_a_failed_drive,2023-10-03,2023-12-27,86,3,0.0,repeated_nonpersistent_alerts,True
ZA219RJC,2023-10-03,2023-12-29,28,0,0.9894149780138172,0.9000703842215116,,0.9894149780138172,0.9000703842215116,28,True,26,2023-10-09,True,28,2023-10-03,false_positive,,,-0.2894149780138172,not_a_failed_drive,2023-10-09,2023-12-29,82,4,0.0,repeated_nonpersistent_alerts,True
ZA219VBF,2023-10-03,2023-12-01,19,0,0.9846795273508587,0.9494241610904022,,0.9846795273508587,0.9494241610904022,19,True,19,2023-10-03,True,19,2023-10-03,false_positive,,,-0.2846795273508588,not_a_failed_drive,2023-10-03,2023-12-01,60,3,0.0,repeated_nonpersistent_alerts,True
ZA21A277,2023-10-03,2023-12-11,27,0,1.0,1.0,,1.0,1.0,27,True,27,2023-10-03,True,27,2023-10-03,false_positive,,,-0.30000000000000004,not_a_failed_drive,2023-10-03,2023-12-11,70,4,0.0,repeated_nonpersistent_alerts,True
ZA21A5DC,2023-10-03,2023-12-29,30,0,0.9999901761605161,0.9931515248607725,,0.9999901761605161,0.9931515248607725,30,True,30,2023-10-03,True,30,2023-10-03,false_positive,,,-0.29999017616051615,not_a_failed_drive,2023-10-03,2023-12-29,88,4,0.0,repeated_nonpersistent_alerts,True
ZA21A5GJ,2023-10-10,2023-12-29,25,0,0.9999999999992677,0.9480119322620578,,0.9999999999992677,0.9480119322620578,25,True,25,2023-10-10,True,25,2023-10-10,false_positive,,,-0.29999999999926774,not_a_failed_drive,2023-10-10,2023-12-29,81,3,0.0,repeated_nonpersistent_alerts,True
ZA21A5HH,2023-10-05,2023-12-31,29,0,0.9999999999999925,0.9480070766048802,,0.9999999999999925,0.9480070766048802,29,True,26,2023-10-05,True,29,2023-10-05,false_positive,,,-0.2999999999999925,not_a_failed_drive,2023-10-05,2023-12-31,88,3,0.0,repeated_nonpersistent_alerts,True
ZA21A5JE,2023-10-07,2023-12-28,33,0,0.9997960511126882,0.9997674636591579,,0.9997960511126882,0.9997674636591579,33,True,33,2023-10-07,True,33,2023-10-07,false_positive,,,-0.29979605111268826,not_a_failed_drive,2023-10-07,2023-12-28,83,3,0.0,repeated_nonpersistent_alerts,True
ZA21A5MJ,2023-10-02,2023-12-31,31,0,0.9908264872105679,0.9809657569668063,,0.9908264872105679,0.9809657569668063,31,True,31,2023-10-02,True,31,2023-10-02,false_positive,,,-0.2908264872105679,not_a_failed_drive,2023-10-02,2023-12-31,91,4,0.0,repeated_nonpersistent_alerts,True
ZA21A5RR,2023-10-07,2023-12-16,24,0,0.9994618922798358,0.9847774189624143,,0.9994618922798358,0.9847774189624143,24,True,24,2023-10-07,True,24,2023-10-07,false_positive,,,-0.2994618922798359,not_a_failed_drive,2023-10-07,2023-12-16,71,3,0.0,repeated_nonpersistent_alerts,True
ZA21A5YP,2023-10-04,2023-12-31,28,0,0.9167372275609971,0.9154984796088791,,0.9167372275609971,0.9154984796088791,28,True,28,2023-10-04,True,28,2023-10-04,false_positive,,,-0.21673722756099711,not_a_failed_drive,2023-10-04,2023-12-31,89,2,0.0,repeated_nonpersistent_alerts,True
ZA21ADT8,2023-10-04,2023-12-30,26,0,0.9860917444102839,0.3698135528224047,,0.9860917444102839,0.3698135528224047,26,True,1,2023-12-30,True,1,2023-12-30,false_positive,,,-0.28609174441028395,not_a_failed_drive,2023-12-30,2023-12-30,1,1,0.0,single_day_spike,True
ZA21ADVR,2023-10-03,2023-12-29,34,0,0.820795008661951,0.6234810399541937,,0.820795008661951,0.6234810399541937,34,True,2,2023-10-03,True,34,2023-10-03,false_positive,,,-0.12079500866195103,not_a_failed_drive,2023-10-03,2023-10-05,3,1,85.0,short_alert_burst,False
ZA21AE8X,2023-10-03,2023-12-26,22,0,0.822958782514693,0.8217020759615091,,0.822958782514693,0.8217020759615091,22,True,22,2023-10-03,True,22,2023-10-03,false_positive,,,-0.12295878251469305,not_a_failed_drive,2023-10-03,2023-12-26,85,4,0.0,repeated_nonpersistent_alerts,True
ZA21AEBW,2023-10-09,2023-12-29,26,0,0.9960905743832532,0.9044136098053778,,0.9960905743832532,0.9044136098053778,26,True,26,2023-10-09,True,26,2023-10-09,false_positive,,,-0.29609057438325326,not_a_failed_drive,2023-10-09,2023-12-29,82,5,0.0,repeated_nonpersistent_alerts,True
ZA21AED0,2023-10-02,2023-12-31,28,0,0.808694106429589,0.7866491694974252,,0.808694106429589,0.7866491694974252,28,True,25,2023-10-02,True,28,2023-10-02,false_positive,,,-0.1086941064295891,not_a_failed_drive,2023-10-02,2023-12-17,77,4,14.0,repeated_nonpersistent_alerts,False
ZA21AJX0,2023-10-04,2023-12-29,26,0,0.9985877693816945,0.9858419531676682,,0.9985877693816945,0.9858419531676682,26,True,26,2023-10-04,True,26,2023-10-04,false_positive,,,-0.2985877693816945,not_a_failed_drive,2023-10-04,2023-12-29,87,4,0.0,repeated_nonpersistent_alerts,True
ZA21AMAP,2023-10-04,2023-12-31,28,0,0.9999988185208449,0.9999987666892155,,0.9999988185208449,0.9999987666892155,28,True,28,2023-10-04,True,28,2023-10-04,false_positive,,,-0.299998818520845,not_a_failed_drive,2023-10-04,2023-12-31,89,3,0.0,repeated_nonpersistent_alerts,True
ZA21AQQR,2023-10-01,2023-12-31,30,0,0.9964251753431247,0.9154474511088667,,0.9964251753431247,0.9154474511088667,30,True,27,2023-10-01,True,30,2023-10-01,false_positive,,,-0.29642517534312474,not_a_failed_drive,2023-10-01,2023-12-22,83,4,9.0,repeated_nonpersistent_alerts,False
ZA21AQTT,2023-10-02,2023-12-24,25,0,0.9374414164954576,0.7793541140272005,,0.9374414164954576,0.7793541140272005,25,True,19,2023-10-24,True,25,2023-10-02,false_positive,,,-0.2374414164954577,not_a_failed_drive,2023-10-24,2023-12-24,62,3,0.0,repeated_nonpersistent_alerts,True
ZA21AW37,2023-10-05,2023-12-28,25,0,0.9991966377776723,0.9886099247637249,,0.9991966377776723,0.9886099247637249,25,True,25,2023-10-05,True,25,2023-10-05,false_positive,,,-0.29919663777767236,not_a_failed_drive,2023-10-05,2023-12-28,85,5,0.0,repeated_nonpersistent_alerts,True
ZA21AW50,2023-10-14,2023-12-26,23,0,0.9731499490139038,0.6630801898802424,,0.9731499490139038,0.6630801898802424,23,True,14,2023-11-07,True,14,2023-11-07,false_positive,,,-0.2731499490139039,not_a_failed_drive,2023-11-07,2023-12-26,50,3,0.0,repeated_nonpersistent_alerts,True
ZA21AYQB,2023-10-06,2023-12-29,31,0,0.999953236826064,0.9999434945438233,,0.999953236826064,0.9999434945438233,31,True,31,2023-10-06,True,31,2023-10-06,false_positive,,,-0.299953236826064,not_a_failed_drive,2023-10-06,2023-12-29,85,5,0.0,repeated_nonpersistent_alerts,True
